name,community
485.64_308.37,5
485.66_108.29,5
485.66_177.58,5
485.66_353.23,6
485.67_106.21,5
485.67_146.13,5
485.67_289.89,6
485.67_448.22,1
485.67_484.44,1
485.7_128.05,5
485.77_109.74,5
485.78_508.54,1
485.79_370.1,6
485.8_104.02,5
485.82_94.3,5
485.83_309.58,1
485.84_504.34,1
485.85_128.84,5
485.86_287.72,6
485.87_347.45,6
485.9_472.52,1
485.92_214.35,6
485.93_259.19,6
485.95_104.11,5
485.98_118.58,5
485.98_324.58,6
485.99_105.89,5
485.99_332.45,6
485.99_506.17,1
486.05_266.63,6
486.06_166.57,5
486.07_104.91,5
486.07_151.1,5
486.07_343.08,6
486.07_510.8,1
486.08_426.42,1
486.1_301.13,6
486.13_203.81,5
486.13_313.6,6
486.14_104.66,2
486.15_304.5,6
486.17_105.53,5
486.18_103.75,5
486.18_255.61,6
486.18_315.81,6
486.18_372.76,6
486.19_105.1,5
486.2_104.92,5
486.24_216.67,5
486.28_104.87,5
486.29_406.66,1
486.3_104.65,5
486.3_175.29,5
486.3_429.72,1
486.3_430.52,1
486.31_101.28,5
486.31_251.27,6
486.33_299.53,6
486.34_340.81,6
486.37_218.54,5
486.37_482.17,1
486.39_462.34,1
486.42_104.8,5
486.42_466.01,1
486.43_145.13,5
486.43_380.01,1
486.45_127.56,5
486.46_430.39,1
486.5_317.69,6
486.5_428.97,1
486.51_238.53,6
486.53_420.68,1
486.55_197.34,5
486.62_216.55,2
486.64_192.9,5
486.65_365.59,1
486.65_392.12,6
486.69_237.3,5
486.72_216.35,2
486.72_248.03,6
486.72_428.55,4
486.77_123.89,5
486.79_393.63,6
486.8_239.54,5
486.81_435.74,1
486.84_105.07,5
486.85_291.36,6
486.9_429.67,1
486.9_430.41,1
486.91_445.84,1
486.94_278.57,6
486.94_294.16,6
486.95_271.61,6
486.96_234.23,2
486.97_407.49,1
486.98_203.03,5
486.99_305.61,4
487_362.67,6
487.01_296.87,6
487.04_302.68,6
487.07_429.77,1
487.08_134.83,5
487.08_387.19,6
487.09_430.01,1
487.12_105.34,5
487.13_245.49,5
487.13_506.35,1
487.15_137.42,5
487.15_356.91,6
487.15_437.57,1
487.16_103.87,5
487.17_401.44,1
487.18_286.15,6
487.19_375.79,6
487.2_232.17,5
487.2_336.53,6
487.22_307.31,6
487.23_155.05,5
487.24_472.02,1
487.3_143.57,5
487.3_451.34,1
487.31_253.75,6
487.33_117.57,5
487.36_368.88,1
487.38_428.72,1
487.39_322.43,6
487.4_429.47,1
487.4_504.25,1
487.42_235.83,5
487.46_130.82,5
487.46_188.92,5
487.46_430.44,1
487.49_440.96,1
487.54_214.69,5
487.56_241.01,5
487.57_230.02,5
487.6_212.4,5
487.65_406.3,6
487.66_101.27,5
487.69_349.08,6
487.71_474.37,1
487.72_459.59,1
487.74_329.26,6
487.75_359.73,6
487.79_406.97,6
487.79_467.19,1
487.8_216.7,5
487.8_414.92,1
487.82_427.28,1
487.83_222.23,5
487.84_283.93,6
487.86_171.7,5
487.86_428.86,1
487.88_503.75,1
487.91_206.35,5
487.92_264.82,6
487.94_209.45,5
487.95_183.95,5
487.96_243.4,5
487.96_273.6,6
487.96_429.72,1
487.98_260.92,6
487.98_434.16,1
487.99_404.4,1
488_385.84,6
488.01_121.7,5
488.03_107.6,5
488.03_321.64,6
488.06_371.36,6
488.07_384.28,6
488.08_192.54,5
488.12_416.67,6
488.14_506.32,1
488.16_353.21,6
488.16_428.83,1
488.19_421.3,6
488.23_366.7,6
488.24_389.93,6
488.25_268.11,6
488.27_234.66,5
488.28_322.95,6
488.29_429.22,1
488.31_114.31,5
488.31_505.88,1
488.32_252.52,6
488.35_270.55,6
488.38_304.49,6
488.38_382.3,6
488.39_488.97,1
488.4_432.23,1
488.41_409.94,6
488.45_412.65,6
488.45_510.12,1
488.47_214.86,2
488.48_281.28,6
488.48_320.96,6
488.48_333.1,6
488.49_351.01,6
488.52_323.5,6
488.53_388.48,6
488.54_390.53,6
488.54_418.09,1
488.55_310.88,6
488.55_411.51,1
488.55_476.58,1
488.62_123.75,5
488.67_364.17,6
488.7_128.26,5
488.7_180.3,5
488.7_218.88,4
488.71_299.81,6
488.75_181.82,5
488.77_158.85,5
488.77_323.84,6
488.81_289.23,6
488.83_324.52,6
488.86_246.53,6
488.91_342.68,6
488.94_120.45,5
488.94_411.01,1
488.94_445.32,1
488.94_456.13,1
488.98_296.56,6
488.98_380.2,6
489_109.2,5
489_227.42,5
489.01_257.73,6
489.06_467.6,1
489.08_112.49,5
489.09_215.19,5
489.1_285.82,6
489.11_316.93,6
489.11_394.01,1
489.13_255.5,6
489.16_238.81,5
489.22_398.89,6
489.24_478.53,1
489.24_504.03,1
489.29_376.31,1
489.29_395.07,6
489.3_147.34,5
489.3_408.41,6
489.33_339.25,6
489.34_302.66,6
489.34_315.33,6
489.35_396.63,6
489.41_128.55,5
489.42_344.88,6
489.45_283.25,6
489.46_142.04,5
489.46_201.44,5
489.46_99.27,5
489.48_129.6,5
489.48_151.74,5
489.5_361.65,6
489.53_109.63,5
489.53_254.57,6
489.55_392.35,6
489.57_177.1,5
489.61_204.75,5
489.63_407.29,6
489.64_236.58,5
489.66_249.1,6
489.7_215.59,5
489.71_373.54,1
489.73_102.51,5
489.73_389.79,6
489.74_167.06,5
489.74_325.9,6
489.76_277.28,6
489.77_118.08,5
489.81_123.23,5
489.81_293.3,6
489.87_511.09,1
489.89_460.87,1
489.96_230.94,6
490.02_210.53,5
490.03_306.95,6
490.06_215.95,5
490.11_104.05,5
490.12_331.19,6
490.13_313.84,6
490.16_298.28,6
490.16_463.2,1
490.19_420.65,1
490.22_300.66,6
490.22_393.69,6
490.22_510.81,1
490.24_479.08,1
490.27_280.1,6
490.28_234.62,5
490.3_370.08,6
490.33_363.54,1
490.34_261.42,6
490.4_137.55,5
490.4_486.71,1
490.44_263,6
490.46_431.73,1
490.48_443.9,1
490.5_355.16,6
490.51_211.06,5
490.58_423.74,1
490.59_367.6,6
490.6_207.71,5
490.61_352.62,6
490.64_240.05,5
490.64_321.17,6
490.66_335.43,1
490.69_220.8,5
490.69_229.37,5
490.75_129.05,5
490.76_225.06,5
490.78_365.26,6
490.84_134.32,5
490.88_274.78,6
490.9_439.83,1
490.92_132.92,5
490.92_241.66,6
490.95_105.59,5
490.95_250.64,6
490.95_467.3,1
490.96_182.32,5
491_304.28,6
491_322.79,6
491.01_215.12,5
491.02_475.96,1
491.04_188.77,5
491.04_347.06,6
491.05_232.59,5
491.06_186.39,5
491.06_258.8,6
491.06_357.28,6
491.07_108.17,5
491.11_246.25,6
491.13_198.46,5
491.22_406.72,6
491.29_222.71,5
491.34_337.64,6
491.35_303.07,6
491.36_482.93,1
491.4_286.76,6
491.41_486,1
491.43_151.01,5
491.45_212.96,5
491.47_328.47,6
491.52_383.47,6
491.54_112.95,5
491.54_377.29,6
491.57_430.56,1
491.58_254.17,5
491.65_290.32,6
491.67_380.71,1
491.68_217.54,5
491.71_363.34,6
491.72_121.37,5
491.75_172.21,5
491.78_221.39,6
491.79_182.33,5
491.79_271.5,6
491.82_427.9,1
491.83_301.09,6
491.86_508.67,1
491.9_220.5,1
491.92_219.46,3
491.92_219.94,3
491.92_319.57,6
491.99_389.45,6
492_125.39,5
492.02_193.96,5
492.03_310.79,6
492.04_237.19,5
492.07_317.94,6
492.07_481.16,1
492.1_483.95,1
492.12_146.76,5
492.13_251.22,6
492.15_215.08,5
492.19_249.07,6
492.19_308.72,6
492.21_452.18,1
492.24_163.54,5
492.28_334.14,6
492.28_441.86,1
492.29_265.9,6
492.29_324.44,6
492.3_489.08,1
492.34_143.24,5
492.35_296.24,6
492.35_414.49,6
492.37_500.62,1
492.38_186.42,5
492.38_330.09,6
492.38_437.89,1
492.39_468.89,1
492.42_327.54,5
492.44_363.48,6
492.44_401.19,6
492.45_483.94,1
492.47_280.64,6
492.52_359.32,6
492.53_117.36,5
492.53_434.54,1
492.56_134.24,5
492.57_429.13,1
492.58_219.77,6
492.59_234.93,5
492.61_179.74,5
492.62_225.07,5
492.63_178.92,5
492.65_239.78,6
492.66_435.8,1
492.7_218.62,5
492.71_321.27,6
492.73_219.91,5
492.73_428.46,1
492.74_459.06,1
492.75_433.49,1
492.77_152.61,5
492.82_276.19,6
492.84_363.21,6
492.86_278.46,6
492.89_252.58,6
492.89_263.03,6
492.9_100.94,5
492.9_120.34,5
492.91_218.63,5
492.95_123.31,5
492.95_249.01,5
492.96_234.25,5
492.96_403.58,6
492.99_168.76,5
492.99_481.09,1
493_220.73,6
493.01_449,1
493.02_219.02,5
493.03_219.59,5
493.04_187.91,5
493.04_228.6,5
493.05_207.14,5
493.05_370.77,6
493.07_476.2,1
493.09_216.54,5
493.13_148.84,5
493.13_406.1,6
493.14_487.44,1
493.17_155.62,5
493.19_244.78,6
493.19_332.26,6
493.23_128.59,5
493.23_289.34,6
493.27_392.67,6
493.3_139.38,5
493.3_292.26,6
493.31_305.32,6
493.33_398.49,1
493.34_257.02,6
493.35_362.19,6
493.36_394.44,6
493.41_364.45,6
493.43_427.41,5
493.46_336.33,6
493.46_428.98,1
493.47_416.98,1
493.49_335.22,6
493.52_326.27,6
493.53_428.42,1
493.53_485.32,1
493.61_407.6,6
493.61_469.28,1
493.62_342.09,6
493.62_387.87,6
493.63_105.27,5
493.64_99.14,5
493.68_421.64,6
493.7_340.77,6
493.7_489.52,1
493.75_463.7,1
493.8_426.61,1
493.81_247.61,6
493.85_419.14,1
493.86_109.64,5
493.86_385.78,6
493.87_185.27,5
493.91_411.73,6
493.91_503.57,1
493.92_395.9,6
493.95_113.43,5
493.96_390.89,6
493.98_270.17,6
493.98_314.64,6
493.99_178.12,5
494_222.8,5
494.03_339.64,6
494.05_236.52,5
494.09_344.95,6
494.1_183.4,5
494.1_303.59,6
494.14_284.94,6
494.16_177.08,5
494.23_117.01,5
494.24_306.19,6
494.25_382.17,6
494.27_481.75,1
494.28_429.74,1
494.29_379.14,6
494.35_300.15,6
494.38_337.89,6
494.38_377.66,1
494.42_348.72,6
494.43_469.67,1
494.45_366.28,6
494.47_322.78,6
494.48_352.34,6
494.51_316.89,6
494.51_356.7,5
494.52_301.84,6
494.53_261.88,6
494.54_343.4,6
494.55_446.44,1
494.57_491.71,1
494.63_230.4,5
494.65_119.78,5
494.65_177.48,5
494.66_429.14,1
494.66_456.13,1
494.68_350.48,6
494.69_189.71,5
494.69_381.09,6
494.7_239.26,6
494.75_278.03,6
494.77_209.37,5
494.78_175.86,5
494.8_447.71,1
494.81_279.89,6
494.83_499.06,1
494.86_427.22,1
494.87_383.77,6
494.9_214.83,5
494.94_376.08,6
494.95_358.87,6
494.95_374.52,6
494.96_118.29,5
494.96_159.05,2
494.97_225.88,5
494.99_206.19,5
494.99_232.89,5
495.06_122.7,5
495.07_320.55,5
495.08_105.13,5
495.1_192.62,5
495.11_114.13,5
495.13_311.95,6
495.14_380.21,6
495.14_434.84,1
495.16_274.85,6
495.19_194.79,5
495.25_251.85,6
495.26_242.62,5
495.26_247.53,6
495.29_429.6,1
495.37_293.91,6
495.44_296.41,6
495.46_309.03,6
495.47_413.62,1
495.48_298.79,6
495.48_372.3,1
495.48_470.2,1
495.5_273.39,6
495.55_117.72,5
495.57_134.6,5
495.57_216.75,5
495.57_445.25,1
495.58_492.19,1
495.59_167.21,5
495.61_496.77,1
495.62_169.54,5
495.68_117.34,5
495.68_373.35,1
495.73_443.54,1
495.75_452.57,1
495.77_103.46,5
495.81_223.82,5
495.83_129.36,5
495.83_263.92,6
495.84_147.37,5
495.84_328.84,6
495.88_178.23,5
495.89_109.7,5
495.9_369.77,6
495.91_162.24,5
495.91_475.56,1
495.93_197.35,5
495.99_291.22,6
496.01_346.73,6
496.02_112.02,4
496.03_212.38,5
496.03_236.24,5
496.05_258.96,6
496.06_486.29,1
496.1_254.97,6
496.14_333.6,6
496.15_226.95,5
496.16_100.77,5
496.17_256.3,6
496.17_436.2,1
496.18_182.67,5
496.19_266.26,6
496.22_175.19,5
496.32_276.74,6
496.34_190.65,5
496.34_432.33,1
496.36_282.92,6
496.38_160.3,5
496.41_203.07,5
496.41_353.9,6
496.42_492.68,1
496.51_409.03,1
496.54_199.78,5
496.59_208.64,2
496.63_427.17,1
496.7_142.28,5
496.73_187.75,5
496.75_138.53,5
496.75_483.71,1
496.77_176.93,2
496.81_192.46,5
496.82_228.3,5
496.84_106.02,5
496.84_371.12,1
496.84_465.55,1
496.86_177.01,1
496.89_113.69,5
496.92_342.83,6
496.93_128.1,5
496.94_268.55,6
496.94_280.87,6
496.94_328.31,6
496.96_331.09,6
496.99_405.18,6
496.99_484.95,1
497.04_260.34,6
497.04_315.81,6
497.08_456.41,1
497.09_103.58,5
497.09_177.04,5
497.11_369.89,5
497.16_115.21,5
497.19_118.4,5
497.19_372.06,2
497.2_402.22,6
497.21_116.88,5
497.22_373,1
497.22_429.66,1
497.24_437.15,1
497.25_371.5,6
497.25_459.94,1
497.27_103.45,5
497.27_325.86,6
497.27_362.44,6
497.27_371.92,1
497.27_373.29,1
497.28_152.27,5
497.29_230.42,5
497.29_425.69,1
497.3_173.66,5
497.32_373.69,6
497.34_441.69,1
497.35_432.46,1
497.36_300.85,6
497.36_337.86,6
497.36_371.77,1
497.36_371.94,5
497.37_218.11,5
497.38_289.26,6
497.42_498.18,1
497.43_370.77,6
497.46_345.24,6
497.46_371.86,6
497.47_360.61,6
497.47_371.09,6
497.48_470.26,1
497.51_370.41,6
497.52_237.09,5
497.52_371.24,1
497.56_372.04,1
497.56_498.03,1
497.57_371.65,6
497.58_103.12,5
497.61_318.89,6
497.66_261.49,6
497.67_179.52,5
497.67_446.83,1
497.69_367.38,6
497.69_371.86,6
497.74_369.58,6
497.74_372.67,1
497.75_364.65,6
497.76_248.91,6
497.76_298.27,6
497.76_371.68,4
497.77_370.86,6
497.79_295.54,6
497.8_309.7,6
497.81_183.47,5
497.82_187.54,5
497.87_220.24,5
497.87_439.39,1
497.87_493.72,1
497.91_371.8,5
497.91_453.08,1
497.94_304.73,6
497.95_110.25,5
497.95_435.88,5
497.96_371.54,6
497.96_490.71,1
498_355.96,6
498_399.19,6
498.01_148.37,5
498.03_114.05,5
498.05_278.94,6
498.06_434.01,1
498.07_485.4,1
498.08_375.29,6
498.08_456.46,1
498.1_100.33,5
498.12_224.54,5
498.12_431.01,1
498.13_371.17,6
498.15_194.82,2
498.17_450.97,1
498.22_446.62,1
498.25_122.52,5
498.27_371.79,6
498.28_497.24,1
498.32_372.88,4
498.33_252.85,6
498.38_239.15,5
498.38_287.53,6
498.44_270.85,6
498.47_274.92,6
498.49_328.5,6
498.49_357.85,6
498.49_377.42,6
498.51_493.9,1
498.54_371.6,5
498.57_359.28,6
498.62_233.58,5
498.64_385.03,6
498.65_106.24,5
498.65_426.47,1
498.68_494.86,1
498.69_371.75,5
498.72_476.56,1
498.75_499.61,1
498.77_393.37,6
498.79_172.41,5
498.79_322.71,6
498.8_436.85,1
498.82_188.24,5
498.85_372.34,6
498.86_454.32,1
498.87_463.85,1
498.89_334.88,6
498.93_418.67,6
498.93_447.88,1
498.94_157.15,5
498.94_313.49,6
498.94_416.64,6
498.95_432.1,1
498.96_263.93,6
498.97_300.28,6
498.97_436.37,1
499_209.5,5
499.01_471.41,1
499.02_193.96,5
499.03_160.09,5
499.05_394.45,6
499.06_176.97,5
499.06_221.3,5
499.06_494.57,1
499.07_420.65,6
499.11_104.14,5
499.11_282.69,6
499.12_241.98,5
499.15_372.02,6
499.16_371.43,4
499.17_149.29,2
499.19_324.47,6
499.21_350.02,6
499.22_268.89,6
499.23_182.53,5
499.27_231.56,6
499.29_396.44,6
499.3_320.78,6
499.31_257.57,6
499.32_265.65,6
499.34_456.14,1
499.36_169.37,5
499.39_149.25,5
499.4_438.25,1
499.42_293.21,6
499.43_149.6,5
499.45_369.24,6
499.46_481.75,1
499.47_371.98,6
499.48_495.46,1
499.49_382.05,6
499.49_392.31,6
499.5_485.66,1
499.55_111.66,5
499.55_117.88,5
499.55_259.96,6
499.55_307.41,6
499.56_447.65,1
499.63_149.31,5
499.64_255.48,6
499.65_103.48,5
499.66_387.17,6
499.68_141.9,5
499.68_226.66,5
499.69_389.35,1
499.7_124.25,5
499.71_186.5,5
499.71_428.46,1
499.73_342.76,6
499.74_150.98,5
499.75_149.27,5
499.76_213.77,5
499.77_149.34,5
499.79_428.04,1
499.81_459.42,1
499.82_149.52,1
499.82_493.79,1
499.91_302.34,6
499.92_120.79,5
499.92_183.49,5
499.93_310.87,6
499.93_407.23,1
499.93_472.22,1
499.94_315.72,6
499.95_477.89,1
499.97_100.98,3
500.01_332.54,6
500.02_386.22,6
500.07_449.22,1
500.08_191.46,5
500.1_384.15,6
500.13_211.51,5
500.15_404.65,6
500.17_182.83,5
500.18_338.75,6
500.19_154.22,5
500.19_426.74,6
500.2_128.41,5
500.2_388.34,6
500.21_105.87,5
500.21_415.37,6
500.23_262.71,6
500.24_101.83,5
500.26_135.16,5
500.29_435.14,1
500.3_284.05,6
500.3_390.82,6
500.31_177.57,5
500.32_111.13,5
500.32_114.43,5
500.33_149.32,5
500.34_107.85,5
500.39_146.76,5
500.4_433.46,1
500.47_232.33,5
500.48_100.71,5
500.48_446.24,1
500.5_276.58,6
500.52_138.69,5
500.54_330.26,6
500.56_285.3,6
500.56_375.31,6
500.59_456.61,1
500.59_485.01,1
500.59_491.41,1
500.6_429.17,1
500.61_244.31,6
500.64_437.6,1
500.66_365.05,6
500.68_273.08,6
500.69_207.12,5
500.7_353.64,6
500.71_278.27,6
500.74_281.08,6
500.75_181.34,5
500.77_372.09,6
500.77_460.01,1
500.78_173.61,5
500.81_380.36,6
500.83_495.44,1
500.84_253.93,6
500.87_467.21,1
500.9_457.99,1
500.92_413.71,6
500.95_235.53,5
501_492.98,1
501.01_251.65,5
501.02_212.71,5
501.06_141.79,5
501.08_347.3,6
501.09_267.11,6
501.14_477.73,1
501.16_428.96,1
501.17_120.28,5
501.17_238.29,5
501.17_320.28,6
501.19_426.87,5
501.24_216.73,5
501.27_373.51,1
501.28_341.5,6
501.3_297.48,6
501.32_317.97,6
501.34_199.89,5
501.35_328.19,6
501.39_437.22,1
501.4_188.74,4
501.41_197.81,5
501.44_473.05,1
501.47_335.48,6
501.49_455,1
501.5_104.69,5
501.5_176.25,5
501.5_247.11,5
501.5_307.46,1
501.51_459.69,1
501.58_228.34,5
501.58_385.65,6
501.6_223.75,6
501.63_309.69,6
501.64_211.3,5
501.65_314.6,6
501.65_489.31,1
501.66_303.36,6
501.75_116.62,5
501.75_217.87,5
501.76_409.25,6
501.77_214.47,5
501.78_427.1,1
501.79_446.97,1
501.8_345.01,6
501.84_322.8,6
501.84_462.38,1
501.85_203.62,5
501.89_221.65,5
501.9_143.23,5
501.92_136.34,5
501.96_231.43,6
501.97_286.17,6
501.97_447.93,1
502_484.25,1
502.01_290.33,6
502.04_295.08,6
502.04_349.76,6
502.05_256.27,6
502.06_209.73,5
502.07_478.53,1
502.1_445.61,1
502.11_109.15,5
502.11_429.8,2
502.12_439.63,1
502.16_141.89,5
502.2_333.72,6
502.2_459.83,1
502.23_140.14,5
502.23_288.2,6
502.25_436.07,1
502.25_489.48,1
502.3_249.74,6
502.35_470.47,1
502.36_441.16,1
502.37_357.44,6
502.41_340.44,6
502.43_104.4,5
502.43_292.15,6
502.45_431,1
502.48_104.58,5
502.48_168.93,5
502.53_460.95,1
502.58_351.94,6
502.59_259.33,6
502.59_438.92,1
502.64_135.6,5
502.66_336.32,6
502.68_383.26,6
502.68_404.23,6
502.69_326.24,6
502.72_316.22,6
502.75_372.2,6
502.76_119.34,5
502.76_265.54,6
502.76_269.49,6
502.79_150.6,5
502.79_487.49,1
502.81_282.05,6
502.82_331.95,6
502.83_379.32,6
502.85_452.53,1
502.88_420.82,1
502.9_142.47,5
502.9_443.69,1
502.91_219.19,5
502.92_234.78,5
502.92_308.18,1
502.93_307.01,6
502.95_370.19,6
502.96_147.93,5
503.02_132.64,5
503.03_299.59,6
503.03_307.28,6
503.08_137.44,5
503.08_306.98,6
503.1_278.94,6
503.12_164.62,5
503.14_271.12,6
503.15_177.29,5
503.19_111.04,5
503.19_304.96,6
503.19_311.16,6
503.2_181.18,5
503.24_199.77,5
503.24_412.49,6
503.26_113.18,5
503.26_154.77,5
503.29_238.19,5
503.33_337.85,6
503.37_134.67,5
503.39_143.68,5
503.42_186.96,5
503.42_232.36,5
503.42_308.2,6
503.51_401.07,6
503.58_172.07,5
503.6_102.42,5
503.61_377.65,6
503.62_115.75,5
503.71_330.8,6
503.71_449.86,1
503.73_468.89,1
503.75_428.09,1
503.77_294.66,6
503.81_407.42,6
503.82_262.75,6
503.84_478.96,1
503.85_253.55,6
503.87_214.32,5
503.87_428.98,1
503.89_307.81,4
503.91_376.02,6
503.92_291.03,6
503.99_305.84,5
504.04_487.49,1
504.05_274.69,6
504.1_374.28,6
504.12_159.11,5
504.12_333.28,6
504.13_329.34,6
504.15_354.91,6
504.15_428.52,1
504.17_430.99,1
504.18_249.54,6
504.2_117.46,5
504.2_387.49,6
504.21_437.21,1
504.23_211.68,5
504.23_250.82,1
504.23_487.41,1
504.25_426.86,1
504.27_230.3,5
504.28_107.13,5
504.28_483.93,1
504.31_428.05,1
504.36_339.34,6
504.39_241.59,6
504.41_314.16,6
504.42_473.61,1
504.47_475.56,1
504.49_455.17,1
504.52_298.05,6
504.52_440.33,1
504.54_105.22,5
504.58_283.03,6
504.58_446.41,1
504.59_216.63,5
504.6_340.84,6
504.65_127.83,5
504.66_174.24,5
504.67_151.55,5
504.67_327.6,6
504.7_396.42,6
504.7_465.38,1
504.73_392.12,6
504.8_312.36,6
504.83_302.11,6
504.83_430.92,1
504.84_441.83,1
504.85_227.61,5
504.92_316.99,6
504.93_432.48,1
504.95_194.5,5
504.95_321.66,6
504.97_248.52,5
504.97_249.99,5
504.98_268.45,6
504.99_114.09,5
505.01_109.49,5
505.01_249.41,6
505.01_447.77,1
505.02_135.89,5
505.04_246.35,6
505.04_398.72,6
505.04_471.01,1
505.08_249.2,5
505.12_325.73,6
505.18_484.28,1
505.19_460.01,1
505.2_249.75,5
505.22_232.87,6
505.22_234.78,5
505.22_368.17,6
505.22_446.92,1
505.23_369.79,6
505.24_249.4,6
505.25_182.61,5
505.26_142.57,3
505.26_336.35,6
505.27_251.05,6
505.27_258.31,6
505.3_184.24,5
505.3_382.63,6
505.3_446.17,1
505.34_438.94,1
505.35_146.36,5
505.35_386.88,6
505.36_219.31,5
505.38_102.31,5
505.39_249.24,5
505.39_347.04,6
505.4_202.66,5
505.41_337.91,4
505.44_342.6,6
505.44_344.49,6
505.44_350.3,6
505.44_389.55,6
505.46_285.44,6
505.5_183.62,5
505.51_216.83,4
505.53_169.03,5
505.53_181.21,5
505.54_207.86,5
505.54_224.06,5
505.57_394.92,6
505.58_248.77,5
505.59_384.98,6
505.62_155.34,5
505.63_189.54,5
505.64_446.66,1
505.74_300.22,6
505.78_437.98,1
505.8_103.68,5
505.82_271.28,6
505.83_182.67,5
505.86_182.15,5
505.86_265.91,6
505.86_275.69,6
505.91_116.82,5
505.91_141.87,1
505.91_237.86,5
505.91_334.81,6
505.92_142.02,5
505.93_280.09,6
505.94_120.95,5
505.95_161.01,5
505.95_296.11,6
505.98_482.69,1
506.02_152.08,5
506.04_250.05,4
506.06_140.98,5
506.11_113.84,5
506.11_305.99,6
506.15_443.73,1
506.16_178.92,5
506.17_435.8,5
506.2_348.63,6
506.21_429.15,1
506.22_289.23,2
506.22_428.47,1
506.24_393.54,6
506.28_282.91,6
506.3_138.36,5
506.3_358.04,6
506.35_478.77,1
506.37_293.69,6
506.37_406.41,6
506.38_456.42,1
506.39_461.75,1
506.41_372.64,6
506.43_352.97,6
506.44_441.87,1
506.45_428.84,1
506.46_308.59,6
506.47_233.65,5
506.48_435.9,1
506.49_298.1,6
506.54_220.37,6
506.57_427.48,1
506.59_182.8,5
506.6_106.1,5
506.6_106.21,5
506.6_254.94,6
506.61_290.2,6
506.62_106.98,5
506.66_285.83,6
506.66_288.33,6
506.67_176.32,5
506.67_378.66,6
506.67_439.86,1
506.72_411.57,6
506.73_455.16,1
506.75_451.36,1
506.76_429.16,1
506.78_111.28,5
506.8_169.1,5
506.8_427.11,5
506.81_305.18,6
506.81_427.64,6
506.82_436.8,1
506.83_251.43,5
506.86_318.04,6
506.86_380.6,6
506.86_454.58,1
506.87_159.07,5
506.9_364.93,6
506.9_366.79,6
506.92_243.85,6
506.92_383.07,6
506.93_214.73,5
506.94_428.23,1
506.95_327.17,6
506.96_105.44,5
506.97_221.91,5
507_427.52,5
507.02_427.46,5
507.05_106.5,5
507.05_409.35,6
507.06_346.67,1
507.06_421.64,1
507.07_329.46,6
507.09_415.4,6
507.11_262.6,6
507.12_105.98,5
507.12_436.12,4
507.13_363.55,6
507.13_427.98,1
507.15_102.21,5
507.15_276,6
507.18_428.88,1
507.2_428.37,1
507.22_171.25,5
507.22_228.91,5
507.23_455.12,1
507.24_312.97,6
507.24_333.05,6
507.26_315.86,6
507.28_428.64,1
507.29_340.45,6
507.33_374.76,6
507.34_331.37,6
507.35_405.74,6
507.38_224.83,6
507.39_403.63,6
507.41_403.29,6
507.42_185.18,5
507.44_232.32,5
507.46_272.73,6
507.5_482.35,1
507.55_157.1,5
507.55_164.31,5
507.57_427.48,1
507.58_344.58,6
507.61_453.76,1
507.62_299.72,6
507.62_436.48,1
507.63_338.02,6
507.63_427.76,1
507.67_402.19,6
507.71_178.97,5
507.71_427.68,4
507.72_427.52,5
507.74_266.85,2
507.8_269.9,6
507.84_167.18,5
507.87_114.14,5
507.87_383.68,6
507.9_110.53,5
507.94_383.54,1
507.98_417.99,6
507.99_383.5,6
508.01_271.48,5
508.03_152.49,5
508.03_286.63,6
508.03_459.25,1
508.05_202.52,5
508.06_258.96,6
508.08_392.08,6
508.09_325.09,6
508.11_108.68,5
508.11_362.49,6
508.11_397.73,6
508.12_246.01,6
508.16_323.78,6
508.18_429.06,1
508.24_405.42,6
508.26_235.34,5
508.28_282.8,6
508.29_376.16,6
508.31_273.2,6
508.32_155.95,5
508.33_277.12,6
508.37_146.34,5
508.37_472.03,1
508.38_302.81,6
508.39_384.04,6
508.41_102.05,5
508.41_185.78,5
508.44_274.51,6
508.45_356.39,6
508.46_450.07,1
508.49_385.54,6
508.51_241.1,5
508.51_428.17,6
508.55_230.49,5
508.62_221.08,5
508.65_120.12,5
508.65_185.41,5
508.66_108.05,5
508.66_178.41,5
508.66_402.88,6
508.68_282.65,5
508.69_357.94,6
508.71_314.31,6
508.71_412.76,1
508.73_310.57,6
508.76_468.18,1
508.77_265.55,6
508.78_132.48,5
508.8_273.59,6
508.8_283.96,6
508.81_381.95,6
508.85_462.56,1
508.86_297.65,6
508.87_482.31,1
508.88_384.04,6
508.89_290.79,6
508.89_335.83,6
508.9_445.44,1
508.92_442.76,1
508.95_329.2,6
508.95_384.04,6
508.99_269.41,6
508.99_446.75,1
509.01_375.53,6
509.01_383.82,6
509.02_312.24,6
509.04_174.26,5
509.04_429.88,1
509.09_156,5
509.09_405.06,6
509.13_283.06,6
509.13_440.23,1
509.16_261.2,6
509.19_384.4,6
509.2_281.75,6
509.21_436.91,1
509.23_125.9,5
509.24_379.39,6
509.25_389.41,6
509.31_252.41,6
509.33_274.2,6
509.36_247.26,5
509.37_351.31,6
509.43_103.26,5
509.43_238.22,5
509.48_479.62,1
509.52_401.6,1
509.54_455.46,1
509.56_139.05,5
509.56_308.87,6
509.57_353.41,6
509.58_261.09,5
509.6_299.42,6
509.61_428.58,5
509.62_188.4,5
509.62_197.2,5
509.64_255.32,6
509.64_384.23,1
509.66_278.09,6
509.72_376.81,6
509.72_384.54,6
